trial_id,session_id,angle_sequence_index,angle_nominal_deg,angle_wrapped_deg,closure_measurement,speaker,speaker_azimuth_deg,speaker_distance_m,repetition,attempt,sample_rate_hz,frames_in,ir_samples,window_start_sample,left_peak_sample_full,right_peak_sample_full,left_peak_sample_windowed,right_peak_sample_windowed,itd_ms,ild_db,reference_rms_dbfs,loopback_lag_samples,loopback_lag_ms,loopback_correlation,ear_l_rms_dbfs,ear_r_rms_dbfs,qc_passed_basic,qc_fail_reasons,ear_l_wav,ear_r_wav,stereo_wav,metadata_json
brir_theta_260_spk_A_rep02,exp02_campaign_20260718_001,26,260,260,False,A,-30.0,1.0,2,1,48000,406144,24000,204,261,236,57,32,-0.5208333333333334,-2.807289571924777,-24.323730127082612,8841,184.1875,0.9897386404713296,-38.63218806257555,-37.14332455680201,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_260_spk_A_rep02.json
brir_theta_260_spk_B_rep02,exp02_campaign_20260718_001,26,260,260,False,B,30.0,1.0,2,1,48000,406144,24000,222,277,254,55,32,-0.4791666666666667,-2.778164333623387,-24.323727504588625,8847,184.3125,0.989727154288152,-38.09107751256167,-37.422167410636774,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_260_spk_B_rep02.json
brir_theta_270_spk_B_rep01,exp02_campaign_20260718_001,27,270,270,False,B,30.0,1.0,1,1,48000,406144,24000,218,276,250,58,32,-0.5416666666666666,-3.4032993814154295,-24.323578154604206,8841,184.1875,0.9897234427272626,-38.02271144867233,-37.30140834966311,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_270_spk_B_rep01.json
brir_theta_270_spk_A_rep01,exp02_campaign_20260718_001,27,270,270,False,A,-30.0,1.0,1,1,48000,406144,24000,203,258,235,55,32,-0.4791666666666667,-1.291364298929409,-24.323576308819852,8846,184.29166666666666,0.9898138967214292,-38.174944522335,-36.99853703260579,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_270_spk_A_rep01.json
brir_theta_270_spk_B_rep02,exp02_campaign_20260718_001,27,270,270,False,B,30.0,1.0,2,1,48000,406144,24000,218,276,250,58,32,-0.5416666666666666,-3.4077082061191604,-24.32357957877157,8841,184.1875,0.9897192364235956,-38.03732078825786,-37.30184757386516,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_270_spk_B_rep02.json
brir_theta_270_spk_A_rep02,exp02_campaign_20260718_001,27,270,270,False,A,-30.0,1.0,2,1,48000,406144,24000,203,258,235,55,32,-0.4791666666666667,-1.2231223653798011,-24.323508253680966,8840,184.16666666666666,0.989813858468852,-38.18429683381467,-37.006728724656746,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_270_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_270_spk_A_rep02.json
brir_theta_280_spk_A_rep01,exp02_campaign_20260718_001,28,280,280,False,A,-30.0,1.0,1,1,48000,406144,24000,202,254,234,52,32,-0.4166666666666667,-1.1783083885287198,-24.32319575712959,8847,184.3125,0.9897525231529936,-37.7651554811449,-36.87633868310597,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_280_spk_A_rep01.json
brir_theta_280_spk_B_rep01,exp02_campaign_20260718_001,28,280,280,False,B,30.0,1.0,1,1,48000,406144,24000,215,273,247,58,32,-0.5416666666666666,-3.7497266169062513,-24.32318766061101,8840,184.16666666666666,0.9898137590584613,-38.16437370749981,-37.11794933341424,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_280_spk_B_rep01.json
brir_theta_280_spk_A_rep02,exp02_campaign_20260718_001,28,280,280,False,A,-30.0,1.0,2,1,48000,406144,24000,202,254,234,52,32,-0.4166666666666667,-1.0832409247779111,-24.32320859640603,8846,184.29166666666666,0.9898135742302686,-37.77296509273882,-36.88788857289896,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_280_spk_A_rep02.json
brir_theta_280_spk_B_rep02,exp02_campaign_20260718_001,28,280,280,False,B,30.0,1.0,2,1,48000,406144,24000,215,273,247,58,32,-0.5416666666666666,-3.67059690085825,-24.323242084509815,8846,184.29166666666666,0.9898136533079473,-38.16833249157382,-37.12024547710656,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_280_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_280_spk_B_rep02.json
brir_theta_290_spk_B_rep01,exp02_campaign_20260718_001,29,290,290,False,B,30.0,1.0,1,1,48000,406144,24000,211,270,243,59,32,-0.5625,-4.361788029543035,-24.32314529055077,8841,184.1875,0.9897570577174626,-38.242554924153985,-37.058789744527616,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_290_spk_B_rep01.json
brir_theta_290_spk_A_rep01,exp02_campaign_20260718_001,29,290,290,False,A,-30.0,1.0,1,1,48000,406144,24000,202,251,234,49,32,-0.3541666666666667,-1.2140124777794483,-24.32312797977138,8846,184.29166666666666,0.9898135142554199,-37.46674445190734,-36.8126950395711,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_290_spk_A_rep01.json
brir_theta_290_spk_B_rep02,exp02_campaign_20260718_001,29,290,290,False,B,30.0,1.0,2,1,48000,406144,24000,211,270,243,59,32,-0.5625,-3.87874887934003,-24.323047518985558,8840,184.16666666666666,0.989813711705366,-38.233480007915205,-37.0473108908668,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_290_spk_B_rep02.json
brir_theta_290_spk_A_rep02,exp02_campaign_20260718_001,29,290,290,False,A,-30.0,1.0,2,1,48000,406144,24000,202,251,234,49,32,-0.3541666666666667,-1.2853138442692043,-24.322989834957987,8847,184.3125,0.9897345793149022,-37.46372964430739,-36.810900654239234,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_290_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_290_spk_A_rep02.json
brir_theta_300_spk_A_rep01,exp02_campaign_20260718_001,30,300,300,False,A,-30.0,1.0,1,1,48000,406144,24000,202,248,234,46,32,-0.2916666666666667,-0.8923271169659088,-24.322857787353463,8846,184.29166666666666,0.9898134620241167,-37.15602032511449,-36.76871227324153,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_300_spk_A_rep01.json
brir_theta_300_spk_B_rep01,exp02_campaign_20260718_001,30,300,300,False,B,30.0,1.0,1,1,48000,406144,24000,208,267,240,59,32,-0.5625,-3.692837627588794,-24.322815793709434,8840,184.16666666666666,0.9898135371077548,-38.16291188476623,-36.95415376835462,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_300_spk_B_rep01.json
brir_theta_300_spk_A_rep02,exp02_campaign_20260718_001,30,300,300,False,A,-30.0,1.0,2,1,48000,406144,24000,202,248,234,46,32,-0.2916666666666667,-0.9149273449584427,-24.322900447789507,8841,184.1875,0.989723572234115,-37.16199500843875,-36.780620610377845,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_300_spk_A_rep02.json
brir_theta_300_spk_B_rep02,exp02_campaign_20260718_001,30,300,300,False,B,30.0,1.0,2,1,48000,406144,24000,208,267,240,59,32,-0.5625,-3.68352103663824,-24.322832838315207,8840,184.16666666666666,0.9898134964420532,-38.172732966141886,-36.967220366007105,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_300_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_300_spk_B_rep02.json
brir_theta_310_spk_B_rep01,exp02_campaign_20260718_001,31,310,310,False,B,30.0,1.0,1,1,48000,406144,24000,206,264,238,58,32,-0.5416666666666666,-3.3007937893966997,-24.322707827643764,8846,184.29166666666666,0.9898133661534568,-38.02653812326933,-36.848617545274486,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_310_spk_B_rep01.json
brir_theta_310_spk_A_rep01,exp02_campaign_20260718_001,31,310,310,False,A,-30.0,1.0,1,1,48000,406144,24000,203,244,235,41,32,-0.1875,-0.61067983898986,-24.322658395549773,8846,184.29166666666666,0.9627849772721422,-36.904265091541674,-36.813100598196044,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_310_spk_A_rep01.json
brir_theta_310_spk_B_rep02,exp02_campaign_20260718_001,31,310,310,False,B,30.0,1.0,2,1,48000,406144,24000,206,263,238,57,32,-0.5208333333333334,-3.28660877109283,-24.32264340303458,8840,184.16666666666666,0.989813376209257,-38.017567428120024,-36.83037578532265,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_310_spk_B_rep02.json
brir_theta_310_spk_A_rep02,exp02_campaign_20260718_001,31,310,310,False,A,-30.0,1.0,2,1,48000,406144,24000,203,244,235,41,32,-0.1875,-0.6118560888980795,-24.32259786530905,8846,184.29166666666666,0.9898135943105418,-36.90052094629483,-36.812270771509375,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_310_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_310_spk_A_rep02.json
brir_theta_320_spk_A_rep01,exp02_campaign_20260718_001,32,320,320,False,A,-30.0,1.0,1,1,48000,406144,24000,205,241,237,36,32,-0.08333333333333333,-0.15631569729072226,-24.322522935069394,8840,184.16666666666666,0.9898136937094385,-36.680251689677554,-36.93744916895813,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_320_spk_A_rep01.json
brir_theta_320_spk_B_rep01,exp02_campaign_20260718_001,32,320,320,False,B,30.0,1.0,1,1,48000,406144,24000,204,260,236,56,32,-0.5,-2.607546699143221,-24.322558091191297,8847,184.3125,0.9897247451156642,-37.72036394704982,-36.66170503257606,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_320_spk_B_rep01.json
brir_theta_320_spk_A_rep02,exp02_campaign_20260718_001,32,320,320,False,A,-30.0,1.0,2,1,48000,406144,24000,205,241,237,36,32,-0.08333333333333333,-0.1590146702541162,-24.322384150575303,8840,184.16666666666666,0.9898134550418706,-36.66648862903508,-36.92407733518578,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_320_spk_A_rep02.json
brir_theta_320_spk_B_rep02,exp02_campaign_20260718_001,32,320,320,False,B,30.0,1.0,2,1,48000,406144,24000,204,260,236,56,32,-0.5,-2.665112612480641,-24.322378096111645,8841,184.1875,0.9897687822311747,-37.716764640013665,-36.65943392397261,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_320_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_320_spk_B_rep02.json
brir_theta_330_spk_B_rep01,exp02_campaign_20260718_001,33,330,330,False,B,30.0,1.0,1,1,48000,406144,24000,202,257,234,55,32,-0.4791666666666667,-1.338812677529603,-24.322366467229276,8845,184.27083333333334,0.9898134753985353,-37.319182428187354,-36.526034286775044,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_330_spk_B_rep01.json
brir_theta_330_spk_A_rep01,exp02_campaign_20260718_001,33,330,330,False,A,-30.0,1.0,1,1,48000,406144,24000,206,238,239,32,33,0.020833333333333332,0.4848153790307492,-24.322345529765713,8840,184.16666666666666,0.9898134046484884,-36.45781703852126,-37.06435906418321,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_330_spk_A_rep01.json
brir_theta_330_spk_B_rep02,exp02_campaign_20260718_001,33,330,330,False,B,30.0,1.0,2,1,48000,406144,24000,202,257,234,55,32,-0.4791666666666667,-1.3862391026499665,-24.32239798886414,8847,184.3125,0.9897239673836534,-37.30600151681958,-36.507125194804495,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_330_spk_B_rep02.json
brir_theta_330_spk_A_rep02,exp02_campaign_20260718_001,33,330,330,False,A,-30.0,1.0,2,1,48000,406144,24000,206,238,239,32,33,0.020833333333333332,0.4758361237573894,-24.322334949104892,8840,184.16666666666666,0.9898133135499639,-36.45381921197941,-37.06286564397489,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_330_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_330_spk_A_rep02.json
brir_theta_340_spk_A_rep01,exp02_campaign_20260718_001,34,340,340,False,A,-30.0,1.0,1,1,48000,406144,24000,204,236,242,32,38,0.125,0.8358018506438398,-24.322274423674596,8846,184.29166666666666,0.9898133737325353,-36.32035384290106,-37.22929135479694,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_340_spk_A_rep01.json
brir_theta_340_spk_B_rep01,exp02_campaign_20260718_001,34,340,340,False,B,30.0,1.0,1,1,48000,406144,24000,201,254,233,53,32,-0.4375,-1.1668594444018865,-24.322243928357302,8846,184.29166666666666,0.9898131670616251,-36.9593191368423,-36.36833842318034,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_340_spk_B_rep01.json
brir_theta_340_spk_A_rep02,exp02_campaign_20260718_001,34,340,340,False,A,-30.0,1.0,2,1,48000,406144,24000,204,236,242,32,38,0.125,0.967881550377669,-24.32219095707907,8847,184.3125,0.9897585947893027,-36.32339229248019,-37.2374621007932,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_340_spk_A_rep02.json
brir_theta_340_spk_B_rep02,exp02_campaign_20260718_001,34,340,340,False,B,30.0,1.0,2,1,48000,406144,24000,201,254,233,53,32,-0.4375,-1.1771423738107458,-24.322081408899628,8840,184.16666666666666,0.9898132261522765,-36.96621364760021,-36.37130287043368,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_340_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_340_spk_B_rep02.json
brir_theta_350_spk_B_rep01,exp02_campaign_20260718_001,35,350,350,False,B,30.0,1.0,1,1,48000,406144,24000,201,250,233,49,32,-0.3541666666666667,-1.3263489840606866,-24.322245101001805,8846,184.29166666666666,0.9898131424025475,-36.7410610086236,-36.31243558007633,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_350_spk_B_rep01.json
brir_theta_350_spk_A_rep01,exp02_campaign_20260718_001,35,350,350,False,A,-30.0,1.0,1,1,48000,406144,24000,203,235,245,32,42,0.20833333333333334,1.5106203500751292,-24.321973870655455,8841,184.1875,0.9897666429661371,-36.17017534520203,-37.40704554402066,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_350_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_350_spk_A_rep01.json
