target_source,head_yaw_deg,target_angle_deg,target_error_deg,sigma_deg,source_a_gain_db,source_b_gain_db,target_gain_db,interferer_gain_db,target_to_interferer_gain_db,pair_count,tir_improvement_db_mean,tir_improvement_db_sd,tir_improvement_db_median,input_tir_db_mean,input_tir_db_sd,input_tir_db_median,output_tir_db_mean,output_tir_db_sd,output_tir_db_median,input_si_sdr_db_mean,input_si_sdr_db_sd,input_si_sdr_db_median,output_si_sdr_db_mean,output_si_sdr_db_sd,output_si_sdr_db_median,si_sdr_improvement_db_mean,si_sdr_improvement_db_sd,si_sdr_improvement_db_median
source_a,60.0,-30.0,90.0,30.0,0.11108996538242306,6.065306597126334,0.11108996538242306,6.065306597126334,-5.954216631743911,100,-5.954216631693026,2.6950877863418665e-11,-5.954216631702351,-0.7679284025576686,2.903661718680221,-1.016329917359735,-6.722145034250694,2.903661718700135,-6.970546549067416,-0.7640253667445973,2.899337301529589,-0.9230322820981431,-6.71669490969395,2.8986097936460498,-6.787486675559532,-5.952669542949353,0.10448050463855334,-5.943195717206638
source_a,70.0,-30.0,100.0,30.0,0.038659201394728074,4.111122905071874,0.038659201394728074,4.111122905071874,-4.072463703677146,100,-4.072463703633536,2.2230712798830362e-11,-4.0724637036410964,-0.7736234675813669,2.8871413595602227,-0.9920253715039837,-4.846087171214903,2.887141359576268,-5.064489075148382,-0.7703557601204942,2.8817544480999984,-0.913251988563468,-4.842079103759349,2.880159946259655,-4.939249726107626,-4.071723343638855,0.0634942335150855,-4.064598255473838
source_a,80.0,-30.0,110.0,30.0,0.01203859994828203,2.4935220877729622,0.01203859994828203,2.4935220877729622,-2.48148348782468,100,-2.4814834877924308,1.6135680104378506e-11,-2.481483487797714,-0.758558235431388,2.862330042623259,-0.9456568671525908,-3.240041723223819,2.862330042634781,-3.4271403549553154,-0.7578926817672559,2.857355197849309,-0.9670195313586194,-3.239771255066042,2.8563858576202796,-3.4611880540297797,-2.481878573298786,0.03513143762017728,-2.478068589591052
source_a,90.0,-30.0,120.0,30.0,0.0033546262790251184,1.353352832366127,0.0033546262790251184,1.353352832366127,-1.3499982060871019,100,-1.3499982060666467,1.0149647062726833e-11,-1.3499982060697637,-0.7871013227612375,2.8498217636181473,-1.013072039452879,-2.137099528827884,2.8498217636253895,-2.3630702455233754,-0.7887406311932469,2.8457570929697,-1.0247239414348286,-2.139313459579093,2.8453456413701623,-2.365439731856534,-1.350572828385846,0.0179799693391263,-1.3475090984105342
source_a,-90.0,-30.0,60.0,45.0,4.111122905071874,0.2856550078455038,4.111122905071874,0.2856550078455038,3.8254678972263703,100,3.8254678971785454,2.8540184289770253e-11,3.8254678971882567,0.005599851872242011,2.8067757495515924,-0.14977853341541214,3.831067749050787,2.806775749573839,3.675689363773608,0.0064498226755969005,2.808804820154609,-0.14967712042474762,3.8319819522336647,2.8077124115132905,3.675760459915424,3.8255321295580678,0.03407717726265787,3.8244460764774266
source_a,-80.0,-30.0,50.0,45.0,5.394075072376267,0.5040553336275365,5.394075072376267,0.5040553336275365,4.89001973874873,100,4.89001973869757,3.256340665695158e-11,4.8900197387072355,-0.02097515953656023,2.8021147050642354,-0.27344019997185587,4.8690445791610095,2.802114705090358,4.616579538726643,-0.020789469014071096,2.8027412874757065,-0.26687970004085076,4.869603191714638,2.8020775795199895,4.618569690572314,4.8903926607287085,0.042115733109879636,4.885781929218734
source_a,-70.0,-30.0,40.0,45.0,6.736384553447268,0.8465798862252998,6.736384553447268,0.8465798862252998,5.889804667221968,100,5.889804667172498,3.5449650586345745e-11,5.889804667181892,0.09512722956446933,2.793636028006828,-0.13029482308009002,5.984931896736968,2.7936360280363735,5.759509844094845,0.09634201114703093,2.79572589467281,-0.12205639890213137,5.986062966908821,2.794356393495965,5.763765023036262,5.88972095576179,0.04723072162559649,5.890639980492843
source_a,-60.0,-30.0,30.0,45.0,8.00737402916808,1.353352832366127,8.00737402916808,1.353352832366127,6.654021196801953,100,6.654021196757311,3.823661681445695e-11,6.6540211967653455,0.12606818518019303,2.786636743028729,-0.07930702554897284,6.780089381937504,2.7866367430620147,6.574714171211579,0.12747832062441736,2.7883541479166265,-0.10898567514871696,6.781311635027318,2.7871224166244044,6.5528406216035275,6.653833314402902,0.05105871919004164,6.653315619991178
source_a,-50.0,-30.0,20.0,45.0,9.059551911095095,2.0592424643419873,9.059551911095095,2.0592424643419873,7.000309446753108,100,7.000309446715641,4.1455217162666453e-11,7.000309446721857,0.13986871217322297,2.7932113108279095,-0.054205196113581156,7.140178158888864,2.7932113108654235,6.946104250604854,0.14194561064448397,2.7938764247752035,-0.0863854311178926,7.141696290042825,2.7932496316236315,6.954777907190783,6.999750679398341,0.0514699361599892,6.997499230715725
source_a,-40.0,-30.0,10.0,45.0,9.75610980064846,2.9823409618142156,9.75610980064846,2.9823409618142156,6.773768838834244,100,6.773768838804994,4.4141961877004244e-11,6.7737688388091755,0.09126167611953995,2.7944683523107,-0.1378153822573915,6.865030514924534,2.79446835235178,6.635953456548963,0.09298709598250872,2.7936310388625407,-0.10432175277703937,6.866423305859783,2.793880353680835,6.651446079036317,6.773436209877274,0.049417732574755464,6.76998211455264
source_a,-30.0,-30.0,0.0,45.0,10.0,4.111122905071874,10.0,4.111122905071874,5.888877094928126,100,5.888877094906637,4.663289603579427e-11,5.888877094910288,0.020426099105925227,2.7923930105922405,-0.20574920198230895,5.909303194012562,2.79239301063634,5.683127892923247,0.02224995838627908,2.7902846939772297,-0.16074441923450475,5.910795065900861,2.7911471739860243,5.704851087105224,5.888545107514582,0.043568999964941416,5.883530580555346
source_a,-20.0,-30.0,10.0,45.0,9.75610980064846,5.394075072376267,9.75610980064846,5.394075072376267,4.362034728272193,100,4.362034728256166,4.8546706286881864e-11,4.362034728258939,-0.14888672317395066,2.8008077018512143,-0.3866505162926428,4.213148005082216,2.800807701897505,3.9753842119628664,-0.14702462899109128,2.798577338181491,-0.3522644686920343,4.214755775609264,2.7992335317424417,3.9951568846226335,4.361780404600355,0.03556936701866466,4.357333476205227
source_a,-10.0,-30.0,20.0,45.0,9.059551911095095,6.736384553447268,9.059551911095095,6.736384553447268,2.3231673576478276,100,2.323167357637857,4.88960239089084e-11,2.323167357639258,-0.20591907088959321,2.794670846490026,-0.33017668298904,2.1172482867482634,2.794670846536979,1.9929906746489379,-0.20236745397563932,2.7918091284828437,-0.30098678219043684,2.1202701916614624,2.792278768530037,2.015362929762703,2.3226376456371014,0.021073909940466054,2.321053280840956
source_a,0.0,-30.0,30.0,45.0,8.00737402916808,8.00737402916808,8.00737402916808,8.00737402916808,0.0,100,-4.514691849533126e-12,4.9211265343807996e-11,-4.436270795160624e-12,-0.2540525456180138,2.7985116781701223,-0.34623257595149415,-0.25405254562252855,2.7985116782176256,-0.3462325759565501,-0.25266505813127005,2.7971776553885297,-0.3618376683304379,-0.2526650580918311,2.797177655476802,-0.3618376691022974,3.943896875746589e-11,1.4482272927348611e-09,1.4764456324201092e-10
source_a,10.0,-30.0,40.0,45.0,6.736384553447268,9.059551911095095,6.736384553447268,9.059551911095095,-2.3231673576478276,100,-2.323167357648468,4.8831159694399704e-11,-2.323167357650001,-0.4173638951297185,2.8378761609058616,-0.5647752783211907,-2.740531252778186,2.83787616095305,-2.887942635971408,-0.4171628464415177,2.840282865230554,-0.5817447361602945,-2.740772946526352,2.8416960344981237,-2.8989252745733918,-2.323610100084834,0.029707182131436066,-2.3220650026308736
source_a,20.0,-30.0,50.0,45.0,5.394075072376267,9.75610980064846,5.394075072376267,9.75610980064846,-4.362034728272193,100,-4.36203472826887,4.657915537118643e-11,-4.362034728271101,-0.6024261402910958,2.87577632324595,-0.7917068405540917,-4.964460868559966,2.875776323290955,-5.153741568825193,-0.5990293185616284,2.877925819432165,-0.7705820980567666,-4.960123746655707,2.8812144389142125,-5.101062659275427,-4.361094428094079,0.06458742034658106,-4.356156706122534
source_a,30.0,-30.0,60.0,45.0,4.111122905071874,10.0,4.111122905071874,10.0,-5.888877094928126,100,-5.888877094917384,4.4364075620320005e-11,-5.888877094921398,-0.6503737416429592,2.899896332335046,-0.8541064523552808,-6.539250836560344,2.8998963323777818,-6.742983547275264,-0.6489054512119925,2.9060876825004507,-0.8093884960194964,-6.538584201359839,2.9157827119418354,-6.687853498455093,-5.889678750147847,0.09952936148733033,-5.881165107499435
source_a,40.0,-30.0,70.0,45.0,2.9823409618142156,9.75610980064846,2.9823409618142156,9.75610980064846,-6.773768838834244,100,-6.7737688388150765,4.1627188887226895e-11,-6.773768838820519,-0.7227228127649539,2.9176953103367813,-0.944787439589927,-7.49649165158003,2.9176953103765304,-7.718556278407636,-0.7208319752425613,2.921147731124344,-0.9281145093468897,-7.495358563254334,2.930217108103538,-7.654656511372117,-6.774526588011772,0.12396820603275989,-6.7664916733512195
source_a,50.0,-30.0,80.0,45.0,2.0592424643419873,9.059551911095095,2.0592424643419873,9.059551911095095,-7.000309446753108,100,-7.000309446724859,3.805035857331071e-11,-7.000309446732386,-0.7484317975119781,2.9204969629949544,-0.9259652993616033,-7.748741244236838,2.920496963030578,-7.926274746095098,-0.7457661654255647,2.921274827382611,-0.9131266814926648,-7.745901674957528,2.927480094133243,-7.840561554820464,-7.0001355095319635,0.1304421799716409,-6.995766407422176
source_a,60.0,-30.0,90.0,45.0,1.353352832366127,8.00737402916808,1.353352832366127,8.00737402916808,-6.654021196801953,100,-6.654021196765994,3.416586920351243e-11,-6.6540211967741545,-0.7679284025576686,2.903661718680221,-1.016329917359735,-7.421949599323662,2.903661718711081,-7.670351114136579,-0.7640253667445973,2.899337301529589,-0.9230322820981431,-7.41639067440576,2.8988886453858616,-7.4793841529087555,-6.652365307661163,0.12223365536348586,-6.64114072143682
source_a,70.0,-30.0,100.0,45.0,0.8465798862252998,6.736384553447268,0.8465798862252998,6.736384553447268,-5.889804667221968,100,-5.88980466718052,3.0881757044769994e-11,-5.889804667189583,-0.7736234675813669,2.8871413595602227,-0.9920253715039837,-6.663428134761887,2.887141359586844,-6.881830038695144,-0.7703557601204942,2.8817544480999984,-0.913251988563468,-6.65924555524722,2.8799241189390106,-6.747379761242129,-5.888889795126725,0.10314017245304896,-5.877053002975572
source_a,80.0,-30.0,110.0,45.0,0.5040553336275365,5.394075072376267,0.5040553336275365,5.394075072376267,-4.89001973874873,100,-4.890019738705588,2.7413146819621257e-11,-4.8900197387145825,-0.758558235431388,2.862330042623259,-0.9456568671525908,-5.648577974136976,2.8623300426457394,-5.83567660587211,-0.7578926817672559,2.857355197849309,-0.9670195313586194,-5.64907141026126,2.8558069418285137,-5.8310226040239455,-4.891178728494004,0.08047676779256198,-4.882229144015538
source_a,90.0,-30.0,120.0,45.0,0.2856550078455038,4.111122905071874,0.2856550078455038,4.111122905071874,-3.8254678972263703,100,-3.8254678971852454,2.3770503752108093e-11,-3.8254678971920573,-0.7871013227612375,2.8498217636181473,-1.013072039452879,-4.612569219946483,2.84982176363689,-4.838539936646094,-0.7887406311932469,2.8457570929697,-1.0247239414348286,-4.616271716780961,2.8448451612846664,-4.819732238626125,-3.8275310855877143,0.059301013257040326,-3.817279407161483
source_a,-90.0,-30.0,60.0,60.0,6.065306597126334,1.353352832366127,6.065306597126334,1.353352832366127,4.7119537647602066,100,4.711953764717676,3.770285175205046e-11,4.711953764725642,0.005599851872242011,2.8067757495515924,-0.14977853341541214,4.7175536165899175,2.806775749584945,4.562175231311182,0.0064498226755969005,2.808804820154609,-0.14967712042474762,4.718462216930692,2.8075689888293924,4.562240749150545,4.712012394255095,0.04005680268334279,4.710746199316336
source_a,-80.0,-30.0,50.0,60.0,7.0664827785771624,1.8627046369770088,7.0664827785771624,1.8627046369770088,5.203778141600154,100,5.203778141561206,4.024621047609515e-11,5.203778141568204,-0.02097515953656023,2.8021147050642354,-0.27344019997185587,5.182802982024645,2.8021147051006516,4.93033794158896,-0.020789469014071096,2.8027412874757065,-0.26687970004085076,5.183372844355069,2.8020639400429874,4.932258276698342,5.20416231336914,0.044092991640865734,5.199341342029997
source_a,-70.0,-30.0,40.0,60.0,8.00737402916808,2.4935220877729622,8.00737402916808,2.4935220877729622,5.513851941395117,100,5.513851941362978,4.2394705341898166e-11,5.513851941367513,0.09512722956446933,2.793636028006828,-0.13029482308009002,5.608979170927447,2.7936360280460604,5.38355711828316,0.09634201114703093,2.79572589467281,-0.12205639890213137,5.6101212951674135,2.794399543001155,5.387995004171384,5.513779284020383,0.045078930263241355,5.514654457731552
source_a,-60.0,-30.0,30.0,60.0,8.824969025845954,3.2465246735834974,8.824969025845954,3.2465246735834974,5.578444352262457,100,5.578444352236933,4.466005062711177e-11,5.578444352238845,0.12606818518019303,2.786636743028729,-0.07930702554897284,5.704512537417126,2.786636743070702,5.499137326688516,0.12747832062441736,2.7883541479166265,-0.10898567514871696,5.705776902388157,2.7872102844554427,5.473408285586185,5.5782985817637405,0.045219300241172024,5.577819799757439
source_a,-50.0,-30.0,20.0,60.0,9.459594689067654,4.111122905071874,9.459594689067654,4.111122905071874,5.348471783995779,100,5.34847178397651,4.730930124309638e-11,5.3484717839780505,0.13986871217322297,2.7932113108279095,-0.054205196113581156,5.488340496149733,2.793211310872803,5.294266587863116,0.14194561064448397,2.7938764247752035,-0.0863854311178926,5.489983701439936,2.7932806632454894,5.296066689335525,5.348038090795453,0.042777280652562207,5.346144101407903
source_a,-40.0,-30.0,10.0,60.0,9.862071167439163,5.063356166481006,9.862071167439163,5.063356166481006,4.798715000958158,100,4.798715000943841,4.8980572355459765e-11,4.798715000945455,0.09126167611953995,2.7944683523107,-0.1378153822573915,4.889976677063381,2.794468352357436,4.660899618685635,0.09298709598250872,2.7936310388625407,-0.10432175277703937,4.891477297967097,2.7937434368635183,4.680292643491959,4.798490201984588,0.03874873794323789,4.795749832120406
source_a,-30.0,-30.0,0.0,60.0,10.0,6.065306597126334,10.0,6.065306597126334,3.934693402873666,100,3.934693402862966,5.020029864472764e-11,3.934693402863723,0.020426099105925227,2.7923930105922405,-0.20574920198230895,3.955119501968891,2.7923930106402812,3.7289442008786384,0.02224995838627908,2.7902846939772297,-0.16074441923450475,3.9567314894641243,2.7908495769839288,3.7560856299177288,3.9344815310778456,0.03224817192356091,3.9307430607610296
source_a,-20.0,-30.0,10.0,60.0,9.862071167439163,7.0664827785771624,9.862071167439163,7.0664827785771624,2.795588388862001,100,2.795588388852616,5.095977547565485e-11,2.795588388853192,-0.14888672317395066,2.8008077018512143,-0.3866505162926428,2.6467016656786653,2.800807701900071,2.4089378725584982,-0.14702462899109128,2.798577338181491,-0.3522644686920343,2.648411165445757,2.7989808600929305,2.4331427626491333,2.795435794436848,0.02480250074422761,2.792324373097894
source_a,-10.0,-30.0,20.0,60.0,9.459594689067654,8.00737402916808,9.459594689067654,8.00737402916808,1.4522206598995737,100,1.4522206598926655,5.064872772989835e-11,1.4522206598930194,-0.20591907088959321,2.794670846490026,-0.33017668298904,1.2463015890030724,2.794670846538733,1.1220439769033483,-0.20236745397563932,2.7918091284828437,-0.30098678219043684,1.2495148584950166,2.792096905784566,1.1467622497373295,1.451882312470656,0.013829203354519391,1.4508349680463173
source_a,0.0,-30.0,30.0,60.0,8.824969025845954,8.824969025845954,8.824969025845954,8.824969025845954,0.0,100,-4.6602504927967246e-12,5.0798579760901236e-11,-4.57986426560808e-12,-0.2540525456180138,2.7985116781701223,-0.34623257595149415,-0.25405254562267404,2.7985116782191577,-0.3462325759567131,-0.25266505813127005,2.7971776553885297,-0.3618376683304379,-0.2526650580918301,2.7971776554768026,-0.3618376691022929,3.943996906841107e-11,1.448224511338296e-09,1.4763035238729572e-10
source_a,10.0,-30.0,40.0,60.0,8.00737402916808,9.459594689067654,8.00737402916808,9.459594689067654,-1.4522206598995737,100,-1.4522206599037257,5.081422038674875e-11,-1.4522206599044565,-0.4173638951297185,2.8378761609058616,-0.5647752783211907,-1.8695845550334442,2.837876160954958,-2.016995938226497,-0.4171628464415177,2.840282865230554,-0.5817447361602945,-1.869629170054075,2.8410784856400815,-2.0273240601670364,-1.4524663236125575,0.017623805865464765,-1.4515511028126953
source_a,20.0,-30.0,50.0,60.0,7.0664827785771624,9.862071167439163,7.0664827785771624,9.862071167439163,-2.795588388862001,100,-2.7955883888659376,4.963709956126981e-11,-2.7955883888671424,-0.6024261402910958,2.87577632324595,-0.7917068405540917,-3.398014529157033,2.8757763232939144,-3.587295229422277,-0.5990293185616284,2.877925819432165,-0.7705820980567666,-3.3939902268384055,2.879642433382498,-3.539944313610291,-2.794960908276777,0.03758797262530044,-2.792158870963304
source_a,30.0,-30.0,60.0,60.0,6.065306597126334,10.0,6.065306597126334,10.0,-3.934693402873666,100,-3.9346934028744815,4.895903806587515e-11,-3.9346934028763827,-0.6503737416429592,2.899896332335046,-0.8541064523552808,-4.585067144517441,2.8998963323823714,-4.788799855232497,-0.6489054512119925,2.9060876825004507,-0.8093884960194964,-4.583886878614802,2.911352641202137,-4.726373675326698,-3.934981427402809,0.058803800498288566,-3.9301123815939345
source_a,40.0,-30.0,70.0,60.0,5.063356166481006,9.862071167439163,5.063356166481006,9.862071167439163,-4.798715000958158,100,-4.798715000955065,4.801611419000668e-11,-4.798715000957646,-0.7227228127649539,2.9176953103367813,-0.944787439589927,-5.521437813720019,2.917695310383177,-5.743502440548015,-0.7208319752425613,2.921147731124344,-0.9281145093468897,-5.519748224702017,2.926125583266074,-5.687982919781886,-4.798916249459455,0.07733030722124097,-4.794152292233229
source_a,50.0,-30.0,80.0,60.0,4.111122905071874,9.459594689067654,4.111122905071874,9.459594689067654,-5.348471783995779,100,-5.348471783987061,4.5830746648869484e-11,-5.3484717839902,-0.7484317975119781,2.9204969629949544,-0.9259652993616033,-6.096903581499039,2.920496963039177,-6.274437083351879,-0.7457661654255647,2.921274827382611,-0.9131266814926648,-6.093852645274392,2.924853521646586,-6.216336277505121,-5.348086479848828,0.0895143862182634,-5.345308482374031
source_a,60.0,-30.0,90.0,60.0,3.2465246735834974,8.824969025845954,3.2465246735834974,8.824969025845954,-5.578444352262457,100,-5.578444352247223,4.2520421859212474e-11,-5.578444352252194,-0.7679284025576686,2.903661718680221,-1.016329917359735,-6.346372754804891,2.903661718721041,-6.594774269612369,-0.7640253667445973,2.899337301529589,-0.9230322820981431,-6.340994382129099,2.8985135009898864,-6.415713966631765,-5.576969015384502,0.09553175471763287,-5.568362281800049
source_a,70.0,-30.0,100.0,60.0,2.4935220877729622,8.00737402916808,2.4935220877729622,8.00737402916808,-5.513851941395117,100,-5.513851941372815,3.931772221546779e-11,-5.513851941378381,-0.7736234675813669,2.8871413595602227,-0.9920253715039837,-6.287475408954181,2.8871413595975683,-6.505877312883166,-0.7703557601204942,2.8817544480999984,-0.913251988563468,-6.283312836544103,2.8799262639622065,-6.365834460173927,-5.512957076423609,0.09423283045553739,-5.502196322267277
source_a,80.0,-30.0,110.0,60.0,1.8627046369770088,7.0664827785771624,1.8627046369770088,7.0664827785771624,-5.203778141600154,100,-5.20377814157146,3.580512848924582e-11,-5.203778141577228,-0.758558235431388,2.862330042623259,-0.9456568671525908,-5.962336377002848,2.8623300426566236,-6.149435008733734,-0.7578926817672559,2.857355197849309,-0.9670195313586194,-5.962971141328033,2.85578520098963,-6.138918144228091,-5.205078459560777,0.08738197183853098,-5.195324441456119
source_a,90.0,-30.0,120.0,60.0,1.353352832366127,6.065306597126334,1.353352832366127,6.065306597126334,-4.7119537647602066,100,-4.711953764726857,3.270774286243291e-11,-4.711953764733438,-0.7871013227612375,2.8498217636181473,-1.013072039452879,-5.499055087488094,2.8498217636479004,-5.725025804187,-0.7887406311932469,2.8457570929697,-1.0247239414348286,-5.503477398955782,2.844820875459188,-5.697079707140799,-4.714736767762535,0.07726479107045588,-4.701296948592574
source_b,-90.0,30.0,120.0,10.0,1.5229979744712628e-07,5.380186160021138e-31,5.380186160021138e-31,1.5229979744712628e-07,-1.5229979744712628e-07,100,-1.5229979775658893e-07,4.930862824731973e-16,-1.5229979778708103e-07,-0.005599851872241965,2.8067757495515924,0.14977853341541222,-0.0056000041720397535,2.8067757495515924,0.14977838111561448,-0.0031966216493816394,2.8069191410361616,0.20206427603635171,-0.003196773792879006,2.8069191411520538,0.2020641249781175,-1.5214349736655808e-07,2.4774104568452262e-09,-1.5213859150264852e-07
source_b,-80.0,30.0,110.0,10.0,3.726653172078671e-05,5.311092249679095e-26,5.311092249679095e-26,3.726653172078671e-05,-3.726653172078671e-05,100,-3.7266531719511755e-05,6.383221773173962e-16,-3.7266531719648555e-05,0.020975159536560276,2.8021147050642354,0.2734401999718561,0.020937893004840752,2.802114705064236,0.273402933440137,0.022209088990426264,2.8021433458803915,0.2769464192039084,0.022171820637190615,2.802143361171574,0.27690916676758426,-3.7268353235648254e-05,5.054068263015723e-07,-3.7229201337474205e-05
source_b,-70.0,30.0,100.0,10.0,0.0033546262790251184,1.9287498479639177e-21,1.9287498479639177e-21,0.0033546262790251184,-0.0033546262790251184,100,-0.0033546262789620027,3.321477161726055e-14,-0.003354626278974218,-0.09512722956446928,2.793636028006828,0.1302948230800903,-0.09848185584343126,2.793636028006852,0.1269401968011246,-0.09212186777897426,2.791960786206247,0.13813824974016808,-0.0954760293222982,2.7919617710716436,0.1347865808726914,-0.003354161543323945,4.889559410682885e-05,-0.003355495790102303
source_b,-60.0,30.0,90.0,10.0,0.11108996538242306,2.576757109154981e-17,2.576757109154981e-17,0.11108996538242306,-0.11108996538242304,100,-0.11108996538042379,1.0648824123383015e-12,-0.11108996538080616,-0.12606818518019308,2.7866367430287284,0.07930702554897243,-0.23715815056061687,2.786636743029483,-0.031782939831638324,-0.12348768283533569,2.785923417772213,0.11009723407994952,-0.2345696873572068,2.7859758781448143,-0.0009343702671235563,-0.1110820045218711,0.0017034650847217688,-0.11104317069573844
source_b,-50.0,30.0,80.0,10.0,1.353352832366127,1.2664165549094176e-13,1.2664165549094176e-13,1.353352832366127,-1.3533528323660005,100,-1.3533528323451647,1.1252938091524041e-11,-1.3533528323491257,-0.13986871217322294,2.7932113108279095,0.05420519611358131,-1.4932215445183876,2.7932113108359036,-1.2991476362337657,-0.13792919289545513,2.7951951012135123,0.06877766047079373,-1.4913459860534024,2.7965702254849725,-1.2832289274831923,-1.3534167931579473,0.023392480747397672,-1.353080784388375
source_b,-40.0,30.0,70.0,10.0,6.065306597126334,2.289734845645553e-10,2.289734845645553e-10,6.065306597126334,-6.0653065968973605,100,-6.065306596839726,3.129013626490764e-11,-6.0653065968505935,-0.09126167611953998,2.7944683523107,0.1378153822573915,-6.156568272959266,2.794468352333094,-5.927491214588271,-0.09192897781757955,2.802343864715753,0.14939238271414965,-6.161880357030729,2.8232111623520617,-5.932929436271307,-6.069951379213149,0.1541345107035898,-6.059824380342036
source_b,-30.0,30.0,60.0,10.0,10.0,1.5229979744712628e-07,1.5229979744712628e-07,10.0,-9.999999847700202,100,-9.999999847631761,3.738419556624956e-11,-9.999999847644716,-0.020426099105925234,2.7923930105922405,0.2057492019823088,-10.020425946737687,2.792393010619187,-9.79425064565245,-0.022737634258481014,2.8047421693461514,0.2244815810069962,-10.041593351196482,2.883190697923587,-9.8171030778458,-10.018855716938003,0.3640792100049747,-9.989722801168806
source_b,-20.0,30.0,50.0,10.0,6.065306597126334,3.726653172078671e-05,3.726653172078671e-05,6.065306597126334,-6.065269330594613,100,-6.065269330536791,3.1464388195660327e-11,-6.065269330548155,0.14888672317395066,2.8008077018512143,0.3866505162926429,-5.91638260736284,2.800807701874036,-5.678618814249004,0.14690938302291084,2.8131179252794283,0.39862914082285184,-5.924341703305757,2.8386823719602536,-5.654832200222247,-6.071251086328668,0.15330784888782858,-6.054729839246146
source_b,-10.0,30.0,40.0,10.0,1.353352832366127,0.0033546262790251184,0.0033546262790251184,1.353352832366127,-1.3499982060871019,100,-1.3499982060666524,1.094138460280316e-11,-1.34999820607075,0.20591907088959324,2.794670846490026,0.3301766829890402,-1.1440791351770592,2.7946708464980032,-1.0198215230798304,0.20597853131345123,2.806363422097957,0.3559983499548711,-1.144413968797789,2.8094682417438306,-0.989681412425925,-1.3503925001112402,0.023571674951342027,-1.3477821153163578
source_b,0.0,30.0,30.0,10.0,0.11108996538242306,0.11108996538242306,0.11108996538242306,0.11108996538242306,0.0,100,1.3543736011173423e-13,1.4763371516938982e-12,1.3289369604763124e-13,0.2540525456180138,2.7985116781701223,0.3462325759514942,0.2540525456181492,2.7985116781715473,0.3462325759516458,0.25313618649078345,2.81058779327684,0.40364678513122854,0.2531361864507239,2.810587793357989,0.4036467856116176,-4.0059546235760024e-11,1.449537093269597e-09,-1.384286019145975e-10
source_b,10.0,30.0,20.0,10.0,0.0033546262790251184,1.353352832366127,1.353352832366127,0.0033546262790251184,1.3499982060871019,100,1.3499982060681661,9.935853488870896e-12,1.3499982060711178,0.41736389512971844,2.8378761609058616,0.5647752783211906,1.7673621011978846,2.837876160913083,1.9147734843909365,0.41740861559360626,2.8454193554004066,0.6009975874860336,1.7676367301453981,2.8437781111530382,1.9491749964939116,1.3502281145517918,0.0178129833560569,1.3497528144437858
source_b,20.0,30.0,10.0,10.0,3.726653172078671e-05,6.065306597126334,6.065306597126334,3.726653172078671e-05,6.065269330594613,100,6.065269330543623,2.6471920316457957e-11,6.065269330552635,0.6024261402910958,2.87577632324595,0.7917068405540915,6.66769547083472,2.8757763232650544,6.856976171099535,0.6050639019963935,2.882107634771322,0.8101018619891425,6.6696161560789315,2.8778184359382,6.86627734919834,6.064552254082538,0.06048070324455579,6.060981964203586
source_b,30.0,30.0,0.0,10.0,1.5229979744712628e-07,10.0,10.0,1.5229979744712628e-07,9.999999847700202,100,9.999999847639165,3.160500622218829e-11,9.9999998476503,0.6503737416429592,2.899896332335046,0.8541064523552808,10.650373589282125,2.8998963323578075,10.854106299996454,0.6531857011194684,2.903001687239773,0.9048801915991951,10.651954062555307,2.89993155100588,10.873241817098728,9.998768361435838,0.08096679689834325,9.995802461341896
source_b,40.0,30.0,10.0,10.0,2.289734845645553e-10,6.065306597126334,6.065306597126334,2.289734845645553e-10,6.0653065968973605,100,6.065306596845765,2.655417919691741e-11,6.065306596855377,0.722722812764954,2.9176953103367813,0.9447874395899272,6.788029409610719,2.917695310355869,7.010094036437064,0.7233303539224111,2.927464637199576,0.9886570656500657,6.788997931595903,2.9211902827477285,7.04148879213944,6.065667577673492,0.06780631134132897,6.06291097822157
source_b,50.0,30.0,20.0,10.0,1.2664165549094176e-13,1.353352832366127,1.353352832366127,1.2664165549094176e-13,1.3533528323660005,100,1.3533528323473707,9.48858560532518e-12,1.3533528323508675,0.7484317975119781,2.9204969629949544,0.9259652993616034,2.101784629859349,2.9204969630017463,2.2793181317143922,0.7474656360923839,2.9346680246070784,0.9740066261816458,2.1012246772628953,2.9318822344471416,2.319405286158479,1.3537590411705114,0.02100465219551507,1.353086926496628
source_b,60.0,30.0,30.0,10.0,2.576757109154981e-17,0.11108996538242306,0.11108996538242306,2.576757109154981e-17,0.11108996538242304,100,0.11108996538064167,8.979759605585815e-13,0.11108996538096971,0.7679284025576686,2.903661718680221,1.016329917359735,0.8790183679383102,2.903661718680859,1.1274198827408886,0.7650817676427235,2.9235269410391096,1.0320489862001805,0.8762372254918621,2.923178070286931,1.1430847520146887,0.1111554578491386,0.002088507453915048,0.11097190367245119
source_b,70.0,30.0,40.0,10.0,1.9287498479639177e-21,0.0033546262790251184,0.0033546262790251184,1.9287498479639177e-21,0.0033546262790251184,100,0.0033546262789688783,2.791813223058004e-14,0.0033546262789784223,0.7736234675813669,2.887141359560222,0.9920253715039835,0.7769780938603358,2.887141359560242,0.9953799977829669,0.7690035088420052,2.9107173665479027,1.0368364738375968,0.7723608724658015,2.9107049392459428,1.040176124625225,0.003357363623796417,6.690347449770769e-05,0.003351823274421628
