session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_215309,16194986500400,14.0521,1,11421604,935900,telemetry_v1,1,0,-0.10534799844026566,-1.6592320203781128,9.680051803588867,0.0,-0.0021299999207258224,0.0010649999603629112,0.36899250745773315,-0.03640415892004967,-0.07657231390476227,0.9255571961402893,136.4756317138672,0.6670452993876304,20.0,10.0,,0,A,1.0886364089235614,7.376570998999184,1.0,0.7376570998999183,-45.66710048477189,B,1.103711088029091,8.571081110621945,1.0,0.8571081110621945,44.333015523113026
20260716_215309,16195018669800,32.1694,1,11421628,935902,telemetry_v1,1,0,-0.1029530018568039,-1.6400779485702515,9.660898208618164,0.0,-0.0010649999603629112,0.0010649999603629112,0.36897823214530945,-0.03640970587730408,-0.07655392587184906,0.925564169883728,136.4773406982422,0.6689795698059942,20.0,10.0,,0,A,1.0886160193761099,7.37494416550357,1.0,0.7374944165503571,-45.669035267045494,B,1.1037344687901096,8.572921089952283,1.0,0.8572921089952283,44.3310782939388
20260716_215309,16195035904900,17.2351,1,11421653,935904,telemetry_v1,1,0,-0.11492499709129333,-1.6376830339431763,9.68484115600586,0.0021299999207258224,-0.0010649999603629112,0.0010649999603629112,0.368940532207489,-0.03664665296673775,-0.07615115493535995,0.9256030321121216,136.47958374023438,0.6783914923543368,20.0,10.0,,0,A,1.0885174402237106,7.367078339592312,1.0,0.7367078339592312,-45.67842955976551,B,1.1038489938951928,8.58193322871166,1.0,0.858193322871166,44.321606414339186
20260716_215309,16195055366900,19.462,1,11421677,935906,telemetry_v1,1,0,-0.11971300095319748,-1.652048945426941,9.663291931152344,0.0,-0.0010649999603629112,0.0010649999603629112,0.3689340353012085,-0.03662125766277313,-0.07617343962192535,0.9256048202514648,136.4806671142578,0.6788389944492567,20.0,10.0,,0,A,1.0885126729150443,7.366697928529585,1.0,0.7366697928529585,-45.678879969705854,B,1.1038543425993201,8.582354102775573,1.0,0.8582354102775573,44.32116149749674
20260716_215309,16195091850200,36.4833,1,11421701,935908,telemetry_v1,1,0,-0.11971300095319748,-1.652048945426941,9.66568660736084,0.0,-0.0010649999603629112,0.0010649999603629112,0.3689281642436981,-0.03660457208752632,-0.07629208266735077,0.9255979657173157,136.48147583007812,0.6785254890623343,20.0,10.0,,0,A,1.0885158808517743,7.366953908492323,1.0,0.7366953908492323,-45.67856706069622,B,1.1038504369679831,8.582046780138285,1.0,0.8582046780138285,44.32148928907712
20260716_215309,16195100059200,8.209,1,11421726,935910,telemetry_v1,1,0,-0.11492499709129333,-1.6328949928283691,9.689628601074219,-0.0010649999603629112,-0.0010649999603629112,0.0,0.3689458668231964,-0.036292664706707,-0.07612186670303345,0.9256172776222229,136.4827880859375,0.6754360007799713,20.0,10.0,,0,A,1.0885480135388903,7.369517921195872,1.0,0.7369517921195872,-45.67552298287789,B,1.1038125728102737,8.579067304614373,1.0,0.8579067304614374,44.324556094546075
20260716_215309,16195130348400,30.2892,1,11421750,935912,telemetry_v1,1,0,-0.11971300095319748,-1.6448659896850586,9.672868728637695,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.3688822388648987,-0.03690578415989876,-0.07586999982595444,0.9256390333175659,136.4840850830078,0.689566291142801,20.0,10.0,,0,A,1.088400059126225,7.357711340065251,1.0,0.7357711340065252,-45.68957458393946,B,1.1039845569553786,8.592599664873028,1.0,0.8592599664873026,44.31041217724238
20260716_215309,16195144393700,14.0453,1,11421775,935914,telemetry_v1,1,0,-0.11492499709129333,-1.635288953781128,9.682445526123047,0.0,-0.0021299999207258224,-0.0010649999603629112,0.3689229190349579,-0.036426909267902374,-0.07545948028564453,0.9256753921508789,136.4844970703125,0.6843129414040388,20.0,10.0,,0,A,1.0884550972656557,7.362103503720953,1.0,0.7362103503720953,-45.684340372588615,B,1.103920656200688,8.587571958974431,1.0,0.8587571958974431,44.31558016081769
20260716_215309,16195167902200,23.5085,1,11421799,935916,telemetry_v1,1,0,-0.10774199664592743,-1.6400779485702515,9.660898208618164,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.3689381778240204,-0.03613483905792236,-0.07601957768201828,0.9256349802017212,136.4855194091797,0.6760357992263418,20.0,10.0,,0,A,1.0885414285695965,7.368992482824351,1.0,0.736899248282435,-45.67614990692888,B,1.103819507445804,8.57961298864783,1.0,0.8579612988647829,44.323935116174525
20260716_215309,16195245273100,77.3709,1,11421824,935918,telemetry_v1,1,0,-0.11253000050783157,-1.6448659896850586,9.675264358520508,0.0,-0.0010649999603629112,0.0010649999603629112,0.36889415979385376,-0.036473147571086884,-0.0758342370390892,0.9256543517112732,136.4873504638672,0.6852913737462641,20.0,10.0,,0,A,1.0884446438598558,7.361269316207355,1.0,0.7361269316207354,-45.685343214158394,B,1.1039323138485215,8.588489203409587,1.0,0.8588489203409587,44.314661077366885
