session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_204124,11878454724000,30.4695,1,7104771,588018,telemetry_v1,1,0,-0.11492499709129333,-1.6448659896850586,9.682445526123047,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.6932250261306763,-0.05425529554486275,0.06441625952720642,-0.7157835364341736,-91.89071655273438,0.021531234476671154,20.0,10.0,,0,A,1.0956793932306894,7.9366987639827915,1.0,0.7936698763982791,-45.02153365482316,B,1.0961656988605035,7.975241607320467,1.0,0.7975241607320467,44.97846924601065
20260716_204124,11878469098400,14.3744,1,7104795,588020,telemetry_v1,1,0,-0.1173190027475357,-1.6281059980392456,9.677658081054688,0.0,-0.0031950001139193773,0.0,0.6932408809661865,-0.05409941077232361,0.06448569893836975,-0.7157737016677856,-91.89012908935547,0.025194559927061735,20.0,10.0,,0,A,1.0956380199478688,7.9334188761269715,1.0,0.7933418876126972,-45.02520031999641,B,1.0962070650879674,7.978519357276537,1.0,0.7978519357276537,44.97481179068838
20260716_204124,11878500014700,30.9163,1,7104819,588022,telemetry_v1,1,0,-0.10534799844026566,-1.656838059425354,9.699206352233887,0.0,-0.0021299999207258224,0.0,0.6931946277618408,-0.05474775284528732,0.06435732543468475,-0.7157806754112244,-91.88936614990234,0.015281696712623647,20.0,10.0,,0,A,1.095749809731215,7.942280782800913,1.0,0.7942280782800913,-45.01526845318843,B,1.096094962734803,7.969636378049732,1.0,0.7969636378049733,44.9847231594965
20260716_204124,11878513967000,13.9523,1,7104844,588024,telemetry_v1,1,0,-0.10774199664592743,-1.6424720287322998,9.687234878540039,0.0,-0.0021299999207258224,0.0010649999603629112,0.6932265162467957,-0.054478321224451065,0.06405511498451233,-0.715797483921051,-91.88768005371094,0.01665375136380636,20.0,10.0,,0,A,1.0957343292567365,7.94105365374735,1.0,0.794105365374735,-45.01665845124318,B,1.0961104715143795,7.9708653463363675,1.0,0.7970865346336367,44.98334793865101
20260716_204124,11878529774000,15.807,1,7104868,588026,telemetry_v1,1,0,-0.09816499799489975,-1.6448659896850586,9.66568660736084,0.0,-0.0010649999603629112,0.0010649999603629112,0.6932041645050049,-0.05483609810471535,0.06388170272111893,-0.7158073782920837,-91.88673400878906,0.010326346230518773,20.0,10.0,,0,A,1.095805272311154,7.9466771299649945,1.0,0.7946677129964995,-45.01034289002126,B,1.096038502339556,7.965162117974245,1.0,0.7965162117974245,44.9897001229083
20260716_204124,11878560553600,30.7796,1,7104892,588028,telemetry_v1,1,0,-0.1029530018568039,-1.635288953781128,9.672868728637695,0.0010649999603629112,-0.0010649999603629112,0.0,0.6932504177093506,-0.054372288286685944,0.0636548101902008,-0.7158182263374329,-91.88520050048828,0.015234909816094364,20.0,10.0,,0,A,1.0957501474597426,7.942307554170069,1.0,0.7942307554170069,-45.015257477190644,B,1.0960942429467002,7.969579339177299,1.0,0.79695793391773,44.984745207251684
20260716_204124,11878589207000,28.6534,1,7104917,588030,telemetry_v1,1,0,-0.10534799844026566,-1.6472610235214233,9.680051803588867,0.0010649999603629112,-0.0010649999603629112,0.0,0.6932455897331238,-0.05447520688176155,0.06410229206085205,-0.7157750129699707,-91.88467407226562,0.02032094655804344,20.0,10.0,,0,A,1.0956930114742147,7.937778330012481,1.0,0.793777833001248,-45.020323973738954,B,1.0961519813292913,7.974154639283899,1.0,0.7974154639283899,44.97968101431661
20260716_204124,11878620295800,31.0888,1,7104941,588032,telemetry_v1,1,0,-0.10534799844026566,-1.6400779485702515,9.670475006103516,-0.0010649999603629112,-0.0010649999603629112,0.0,0.6932480335235596,-0.05447917431592941,0.06402096897363663,-0.7157796621322632,-91.88424682617188,0.01961458726946947,20.0,10.0,,0,A,1.0957009358622054,7.93840651792567,1.0,0.7938406517925669,-45.01962078668893,B,1.0961439516416955,7.973518365875405,1.0,0.7973518365875405,44.980386800296195
20260716_204124,11878649331300,29.0355,1,7104965,588034,telemetry_v1,1,0,-0.11253000050783157,-1.6448659896850586,9.672868728637695,0.0,-0.0010649999603629112,0.0,0.6932446360588074,-0.054539769887924194,0.06464309245347977,-0.7157225012779236,-91.88404846191406,0.027301297180481097,20.0,10.0,,0,A,1.0956144102552916,7.931547150338599,1.0,0.7931547150338598,-45.02729778210835,B,1.0962310392055583,7.980418946041805,1.0,0.7980418946041805,44.97268419663829
20260716_204124,11878663846700,14.5154,1,7104989,588036,telemetry_v1,1,0,-0.1029530018568039,-1.6472610235214233,9.660898208618164,0.0,-0.0021299999207258224,0.0021299999207258224,0.693238377571106,-0.054842956364154816,0.0642402172088623,-0.7157416343688965,-91.88121795654297,0.020546679453440467,20.0,10.0,,0,A,1.095690339157067,7.937566487097674,1.0,0.7937566487097674,-45.02053401946058,B,1.0961544067150975,7.974346826229646,1.0,0.7974346826229646,44.979469658100534
20260716_204124,11878679617800,15.7711,1,7105014,588038,telemetry_v1,1,0,-0.11253000050783157,-1.6376830339431763,9.680051803588867,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.6933077573776245,-0.054171714931726456,0.06410078704357147,-0.7157379388809204,-91.87857818603516,0.03059133190622573,20.0,10.0,,0,A,1.095577381236693,7.928611487926624,1.0,0.7928611487926623,-45.03058816855599,B,1.0962683194556895,7.983372763447226,1.0,0.7983372763447226,44.96940552271064
20260716_204124,11878710239500,30.6217,1,7105038,588040,telemetry_v1,1,0,-0.10774199664592743,-1.6448659896850586,9.689628601074219,0.0010649999603629112,-0.0021299999207258224,0.0,0.693305253982544,-0.05430952459573746,0.06398379057645798,-0.7157405018806458,-91.87727355957031,0.028434440710012582,20.0,10.0,,0,A,1.095601625488574,7.93053358462033,1.0,0.7930533584620331,-45.02843800254369,B,1.0962438475644287,7.9814337990945505,1.0,0.798143379909455,44.971559972914726
20260716_204124,11878739408800,29.1693,1,7105062,588042,telemetry_v1,1,0,-0.11971300095319748,-1.6257120370864868,9.660898208618164,-0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.693335771560669,-0.05406368151307106,0.06421243399381638,-0.7157090306282043,-91.87548065185547,0.036680324500487624,20.0,10.0,,0,A,1.0955088207909045,7.923175750480076,1.0,0.7923175750480076,-45.03667464978784,B,1.0963372856332203,7.988836879799031,1.0,0.7988836879799032,44.96332197166547
20260716_204124,11878754687000,15.2782,1,7105087,588044,telemetry_v1,1,0,-0.11253000050783157,-1.6424720287322998,9.69681167602539,0.0,-0.0010649999603629112,-0.0010649999603629112,0.6933275461196899,-0.05417940765619278,0.06422735750675201,-0.7157069444656372,-91.87535858154297,0.03540935489349984,20.0,10.0,,0,A,1.0955231433808805,7.924311328946289,1.0,0.7924311328946289,-45.035407374431486,B,1.0963229021071559,7.9876973168088075,1.0,0.7987697316808807,44.964591179083335
20260716_204124,11878799155300,44.4683,1,7105111,588046,telemetry_v1,1,0,-0.12450200319290161,-1.6496549844741821,9.672868728637695,0.0,-0.0021299999207258224,0.0010649999603629112,0.6933379769325256,-0.054149605333805084,0.06490714102983475,-0.715637743473053,-91.87408447265625,0.046191734223065675,20.0,10.0,,0,A,1.0954014700590855,7.914663885674054,1.0,0.7914663885674055,-45.04622546043244,B,1.0964447566410571,7.997351007478964,1.0,0.7997351007478964,44.95379879979226
