trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,source_estimate_delay_ms,source_delay_angular_lag_deg,separator_sdr_db,separator_sdr_label,leakage_linear,pair_count,tir_improvement_db_mean,tir_improvement_db_sd,tir_improvement_db_median,tir_loss_vs_ideal_db_mean,tir_loss_vs_ideal_db_sd,tir_loss_vs_ideal_db_median,tir_retention_fraction_mean,tir_retention_fraction_sd,tir_retention_fraction_median,si_sdr_physical_improvement_db_mean,si_sdr_physical_improvement_db_sd,si_sdr_physical_improvement_db_median,si_sdr_loss_vs_ideal_db_mean,si_sdr_loss_vs_ideal_db_sd,si_sdr_loss_vs_ideal_db_median,component_si_sdr_loss_vs_ideal_db_mean,component_si_sdr_loss_vs_ideal_db_sd,component_si_sdr_loss_vs_ideal_db_median,gain_error_rms_db_mean,gain_error_rms_db_sd,gain_error_rms_db_median,gain_error_peak_abs_db_mean,gain_error_peak_abs_db_sd,gain_error_peak_abs_db_median,input_tir_db_mean,input_tir_db_sd,input_tir_db_median,output_tir_db_mean,output_tir_db_sd,output_tir_db_median,output_si_sdr_physical_target_db_mean,output_si_sdr_physical_target_db_sd,output_si_sdr_physical_target_db_median,output_si_sdr_component_target_db_mean,output_si_sdr_component_target_db_sd,output_si_sdr_component_target_db_median
120_deg_s,120.0,20.0,0.0,200.0,24.0,20.0,20,0.1,100,7.231651872407274,2.231517839314586,7.417633223378484,-2.072299429273106,2.293441383310874,-1.7928149114140548,0.7798230066149314,0.2500859628722314,0.8072036110619709,-31.36575725951855,9.841420031762315,-30.831087307551833,-39.87118902192389,9.529272209453822,-38.995483335641744,-2.0665398272360793,2.302484479278948,-1.802690673802127,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,7.760092998501656,3.6535800315989198,7.717676705869874,-30.836219176152195,9.374785707159289,-31.111584926905763,7.770049214205777,3.632800086889808,7.671488444641398
120_deg_s,120.0,20.0,0.0,200.0,24.0,inf,inf,0.0,100,9.115146727432244,2.3439536705468953,9.38112741899603,-0.18880457424813588,2.3964946124335196,0.12330776950280686,0.9825320218673721,0.2637742745215397,1.0126649355328339,-31.160031966138778,9.932661617112753,-30.252830461889538,-39.66546372854412,9.601511026554222,-38.828071414284295,-0.18439192590165523,2.4060521942352304,0.12438011161036844,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,9.643587853526626,3.66212880058404,9.508426807069231,-30.630493882772424,9.401296799404989,-31.009570290811197,9.6521971155402,3.6458024707468875,9.51073299329332
120_deg_s,120.0,30.0,0.0,0.0,0.0,0.0,0,1.0,100,-0.005226066327650122,0.0671475569833181,-0.001068267695365832,-7.933016122491754,0.4803515576732482,-8.051087870119275,-0.0005671101480864467,0.009250768400673341,-0.00012575940820985673,-0.008315975465772382,0.06841898865652993,-0.002484417662950489,-7.682279920203916,0.8273061673368763,-7.832748808553015,-7.935854275722155,0.5333588029372511,-8.016903432341962,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.5232150597667319,4.270491556106285,0.0377415556115234,0.5212221079005814,4.255633731774714,0.04082288232100788,0.5240674396161032,4.259537407315581,0.04139275012894711
120_deg_s,120.0,30.0,0.0,0.0,0.0,5.0,5,0.5623413251903491,100,2.0948626200840392,0.1225154484993819,2.119287854362126,-5.832927436080065,0.38630593222085335,-5.907929873743745,0.2645258948160139,0.012654293788947404,0.2641763982936964,2.072555239377678,0.163648269864334,2.1006682067571774,-5.601408705360465,0.6949166316124136,-5.713486660077352,-5.834302440062302,0.4174931655635971,-5.903786021736967,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.6233037461784208,4.266643039055934,2.2129898081486177,2.602093322744032,4.222038283035327,2.1830281999439016,2.625619275275956,4.2551053043493186,2.187733923824836
120_deg_s,120.0,30.0,0.0,0.0,0.0,10.0,10,0.31622776601683794,100,3.9336649354904063,0.2025900971087731,3.9870966931960585,-3.9941251206736976,0.2907685122982581,-4.043698254291053,0.4965486842966317,0.012717368099551731,0.49489688873698945,3.8724302696507205,0.31668898474806717,3.9204944647678013,-3.8015336750874233,0.5312682325679613,-3.8812138341856803,-3.994752304760668,0.3085199119981654,-4.068001996355605,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.462106061584788,4.2592251507447205,4.11369363349325,4.401968353017074,4.160443419461195,4.01673797052497,4.46516941057759,4.248323528458762,4.066716463407634
120_deg_s,120.0,30.0,0.0,0.0,0.0,20.0,20,0.1,100,6.350734787195822,0.34327105272069647,6.424609893162243,-1.5770552689682815,0.1323404902621864,-1.6019640739519243,0.8013275810045605,0.00751762282533393,0.7999183353287568,6.1950006482643385,0.5968632899223888,6.260383101412737,-1.4789632964738055,0.23831858623591515,-1.5199624297290688,-1.5771806731011688,0.13795473886693105,-1.6197327834085318,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.879175913290204,4.24508614448029,6.527470375626896,6.724538731630692,4.03924084937847,6.366645361006928,6.88274104223709,4.235700975132949,6.507015914251471
120_deg_s,120.0,30.0,0.0,0.0,0.0,inf,inf,0.0,100,7.927790056164104,0.46472813186097095,8.024116738683222,0.0,0.0,0.0,1.0,0.0,1.0,7.673963944738143,0.82699850625924,7.775334180008347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.456231182258486,4.2350463519873385,8.09204300980982,8.203502028104497,3.9444956779616955,7.957511795267187,8.459921715338258,4.226778961426983,8.085874526427354
120_deg_s,120.0,30.0,0.0,20.0,2.4,0.0,0,1.0,100,0.04542722873807393,0.23509258794495713,0.02383653244139361,-7.8823628274260304,0.475431728350878,-7.942116674924186,0.005358248939140848,0.031180353327336145,0.0030245533749220146,-25.841445674207943,8.92103098595483,-24.365752652897463,-33.51540961894609,8.644153218717756,-32.35276750655246,-7.881906611575726,0.5182509866972513,-7.920483709549619,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.5738683548324559,4.24395267800626,0.03243923707086478,-25.311907590841592,8.408135657334615,-24.1959110505409,0.5780151037625318,4.230126783194629,0.12581229011344625
120_deg_s,120.0,30.0,0.0,20.0,2.4,5.0,5,0.5623413251903491,100,2.144597772821885,0.26103342670797175,2.167283601432562,-5.78319228334222,0.39324544756679464,-5.812434006943159,0.27040274024896804,0.02927038223437897,0.26973733378856274,-25.27753337204683,9.67071399178155,-24.15978839093343,-32.95149731678497,9.38842766766129,-32.03650376139909,-5.782005136410133,0.4165213363176649,-5.807802398530142,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.673038898916267,4.241026387875592,2.1973190296473115,-24.747995288680475,9.024714943881948,-23.461592681094743,2.677916578928125,4.227547851413922,2.2300367702893507
120_deg_s,120.0,30.0,0.0,20.0,2.4,10.0,10,0.31622776601683794,100,3.981186219532746,0.32127233805570665,4.02897557470346,-3.9466038366313585,0.3269112375584312,-3.9610845670012216,0.5022149323422818,0.02988863428348007,0.49954749385654706,-24.51582725284937,9.387701187917092,-23.923875913013333,-32.18979119758752,9.077643735349184,-31.657351199419416,-3.945192514441756,0.3380552915656022,-3.9647147292697387,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.509627345627128,4.2349681280174405,4.081992710641266,-23.98628916948302,8.563368976155473,-23.238945586130328,4.514729200896502,4.222633812890305,4.064347641425625
120_deg_s,120.0,30.0,0.0,20.0,2.4,20.0,20,0.1,100,6.392629952954593,0.4497847482261839,6.485080411507945,-1.535160103209511,0.2738706836670496,-1.5454975592616194,0.806396270295721,0.034038950224366135,0.8042165493156108,-24.15678792988205,9.871061351465555,-22.912054025197044,-31.830751874620194,9.562517974821656,-31.014981898708122,-1.5337987247426021,0.27558876785683273,-1.53719820004431,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.921071079048975,4.223378257285987,6.491294538972285,-23.6272498465157,9.003002445880236,-22.84892859584268,6.9261229905956565,4.212977129516356,6.510304346697846
120_deg_s,120.0,30.0,0.0,20.0,2.4,inf,inf,0.0,100,7.963704660425188,0.5674349127719486,8.09659584400286,0.0359146042610845,0.2994098563227411,0.02333694074227388,1.0044062582148752,0.03971228838056009,1.0028324424074935,-23.85078689596266,9.938561117318406,-22.47051165051736,-31.5247508407008,9.6249739515419,-30.525458402619428,0.037111701168512506,0.3003086082881014,0.027642093518797317,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.49214578651957,4.215413108044132,8.05701409116037,-23.321248812596306,9.000752828743513,-22.532476026240133,8.49703341650677,4.206303308716025,8.070366903692001
120_deg_s,120.0,30.0,0.0,40.0,4.8,0.0,0,1.0,100,0.06207728337138239,0.47954770507933453,0.02224683289128193,-7.865712772792722,0.6075810888946821,-7.944709198301793,0.007183841452064298,0.0634282529707316,0.0026936115348540255,-25.26205220228404,8.919188235588923,-23.529332587897336,-32.93601614702218,8.84161808262997,-31.35385027533838,-7.863982256417332,0.6384445810842903,-7.922351437037697,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.5905184094657643,4.196480599608237,0.18125877567855297,-24.732514118917685,8.667635248794662,-23.409855637750976,0.595939458920926,4.179966919495605,0.13953365241654425
120_deg_s,120.0,30.0,0.0,40.0,4.8,5.0,5,0.5623413251903491,100,2.1581011765084965,0.4926292290703176,2.1596292201100047,-5.769688879655607,0.5552999272810518,-5.852279759892251,0.2719231984409088,0.061647108054738955,0.26829315808289655,-24.68258446670352,9.633051139653997,-22.88666029990859,-32.356548411441665,9.547533935175236,-30.49042534092307,-5.767424808884736,0.5706848788987883,-5.849126783276349,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.6865423026028785,4.195897533276656,2.2285963229287606,-24.153046383337166,9.239947631316559,-22.890966285877894,2.6924969064535222,4.180408543474375,2.228405856691474
120_deg_s,120.0,30.0,0.0,40.0,4.8,10.0,10,0.31622776601683794,100,3.9907832186781396,0.5350033871694349,4.0584156723618765,-3.9370068374859644,0.529424816393788,-4.013362274491328,0.5033384267867399,0.06318421308079278,0.5002508203964402,-23.9240328627372,8.966890775549302,-22.565517460345262,-31.59799680747534,8.863215017006125,-30.174103462253814,-3.93465583568046,0.5364133573640331,-3.9989995720478246,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.519224344772521,4.192233983455034,4.029600990719394,-23.394494779370845,8.439521169876425,-21.971984504294916,4.525265879657798,4.178295535940345,4.036641027817554
120_deg_s,120.0,30.0,0.0,40.0,4.8,20.0,20,0.1,100,6.394777103871589,0.6408380470028515,6.5272078051115425,-1.533012952292515,0.5409426162676073,-1.5667570689044683,0.8067399390496488,0.0700021175469941,0.8043270525451348,-23.49164976529754,9.165629762936371,-22.27643679866749,-31.165613710035686,9.056558494780159,-29.812244594614384,-1.5308564415472017,0.5430599262454424,-1.5649056978599787,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.923218229965971,4.184475222584246,6.575812174084582,-22.962111681931187,8.531758722158624,-21.220491395414278,6.929065273791056,4.172838307998947,6.581943599708172
120_deg_s,120.0,30.0,0.0,40.0,4.8,inf,inf,0.0,100,7.959074755589914,0.7469080711482579,8.103007897802453,0.031284699425810254,0.5921405182698579,-0.004416453870764947,1.004028783460958,0.07801492106645919,0.9994541453512598,-23.252223319183663,9.214098814736843,-22.270970808087856,-30.926187263921804,9.109556566981038,-29.745525978717808,0.033199770655991556,0.5940938557620524,0.0001622854902798565,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.487515881684295,4.17952983040152,8.157808081683928,-22.72268523581731,8.52574033675034,-21.204111741297808,8.49312148599425,4.169351641071284,8.179368572991137
120_deg_s,120.0,30.0,0.0,80.0,9.6,0.0,0,1.0,100,0.038287596819551524,1.0713490066581304,0.02921038737657895,-7.889502459344553,1.1078410916431949,-7.9603323536636985,0.003636142118871427,0.1392246989164376,0.00350412481631245,-29.730706899926396,8.994177742169528,-29.2972005638017,-37.40467084466454,8.937086377882698,-37.352028002935754,-7.8889770444762215,1.13089510291361,-7.995749535625368,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.5667287229139335,4.155396609398735,0.4857346477703707,-29.201168816560042,8.663401789595428,-28.29743239110845,0.570944670862037,4.137886015414547,0.42569983175555814
120_deg_s,120.0,30.0,0.0,80.0,9.6,5.0,5,0.5623413251903491,100,2.11498076749784,1.093260828402407,2.151887834091151,-5.812809288666264,1.1010112045212035,-5.861688001924026,0.2660236999162619,0.13941382286834653,0.270095043476203,-29.280678711220958,9.591058850450501,-28.88785501433248,-36.9546426559591,9.523377030359995,-36.76556754341031,-5.811522523402364,1.1160767941078213,-5.897860967577648,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.6434218935922216,4.157360317776,2.5496970907580137,-28.751140627854603,9.172033207714017,-27.667747528300517,2.648399191935894,4.141710338273155,2.5497938325874143
120_deg_s,120.0,30.0,0.0,80.0,9.6,10.0,10,0.31622776601683794,100,3.928407693046539,1.1405098443670674,4.037857215654871,-3.999382363117565,1.1211827076564693,-4.018540653797856,0.49509542955937075,0.1431226149894111,0.49956421924305444,-28.90973002323983,9.845967658556967,-28.597264167021187,-36.58369396797798,9.777118107783046,-36.45443150753272,-3.997809863942083,1.1318053908046422,-4.037439252106116,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.456848819140921,4.155888219824903,4.338097958745532,-28.380191939873477,9.305181013580382,-27.400772235040964,4.462111851396175,4.142124032298024,4.3661660942394915
120_deg_s,120.0,30.0,0.0,80.0,9.6,20.0,20,0.1,100,6.301874467102856,1.2521014467371847,6.468986444246783,-1.625915589061249,1.1955925996392431,-1.623565992854704,0.7947822950760899,0.15389873618545347,0.7970777629435437,-28.15861894045671,9.571800346297339,-27.743717157661557,-35.83258288519485,9.505134307508301,-35.91570677585895,-1.624297157229883,1.2027138708465233,-1.6060213038588764,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.830315593197238,4.1519018604543465,6.646943163355578,-27.629080857090354,8.845746967331623,-26.937958234476802,6.835624558108376,4.1405942585654305,6.66562282193255
120_deg_s,120.0,30.0,0.0,80.0,9.6,inf,inf,0.0,100,7.842026403526545,1.363821776928906,8.058310360134152,-0.08576365263755845,1.2833106848091071,-0.018960253736254096,0.989136099493307,0.1653778396714768,0.9977040895376735,-27.962400974524726,9.781877442223838,-27.56846152319026,-35.636364919262874,9.720859763486816,-35.49465931621177,-0.08424412586480332,1.2889968886505425,-0.0111042877191867,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.370467529620928,4.150847148350405,8.206508812141246,-27.432862891158376,8.98942694468542,-26.531321680830338,8.375677589473455,4.141007710142407,8.154927479602176
120_deg_s,120.0,30.0,0.0,120.0,14.4,0.0,0,1.0,100,-0.034384476911938404,1.4565034444627216,0.006154782659381158,-7.962174533076042,1.4609956080097062,-7.933084513480104,-0.0061456867609976165,0.18995443620941982,0.0007757762144862032,-31.564405579612117,9.367810491794119,-31.489354096163858,-39.23836952435026,9.263125384166951,-39.01734950762428,-7.962581373379161,1.476119511524462,-7.940438797051088,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.4940566491824436,3.9869649844137873,0.4022983465695241,-31.034867496245763,8.642721322230853,-30.4693328959964,0.49734034195909727,3.9622940129387607,0.4048282519378279
120_deg_s,120.0,30.0,0.0,120.0,14.4,5.0,5,0.5623413251903491,100,2.0396143440177963,1.5000233111030572,2.1272534450980745,-5.888175712146308,1.4915266929116053,-5.796320997965377,0.25610404652322005,0.19292547399336188,0.26685464438395023,-31.050674422255334,9.922206742993716,-31.355155110974724,-38.72463836699348,9.812697315486528,-39.05607899974429,-5.888039852970871,1.5039364962603075,-5.817226175488169,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.5680554701121783,3.9895575373506937,2.4947786345706806,-30.521136338888983,9.089618608310987,-30.305415236844457,2.571881862367387,3.969625101311459,2.52052886542482
120_deg_s,120.0,30.0,0.0,120.0,14.4,10.0,10,0.31622776601683794,100,3.84972013384983,1.5651026815083688,3.9468434129697574,-4.078069922314274,1.5449234309165152,-3.9934491456057186,0.484952871291934,0.19948370822336817,0.4930292989914803,-30.559480409980846,9.931614822149946,-29.81807115733804,-38.23344435471899,9.79943303916665,-38.010016713116826,-4.077769230153739,1.555980251414611,-3.9823826066752166,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.378161259944212,3.9886300464065605,4.29411397649187,-30.029942326614492,8.961183503649835,-29.89573217375585,4.38215248518452,3.972368518230747,4.313412492659682
120_deg_s,120.0,30.0,0.0,120.0,14.4,20.0,20,0.1,100,6.218254070188444,1.6993743622676298,6.377712450906076,-1.7095359859756594,1.6635478825674384,-1.5862336411215,0.7843257411631326,0.21481053370885275,0.7965688456380545,-30.050660736021083,9.63267613377993,-30.005509122509103,-37.72462468075923,9.480538024888407,-37.629170079720616,-1.7092886411632577,1.6735013672303112,-1.6182977982154987,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.746695196282826,3.9865230156667177,6.722770213180809,-29.52112265265473,8.493172192012576,-29.39537877482534,6.750633074175,3.9744363347440514,6.677675818325705
120_deg_s,120.0,30.0,0.0,120.0,14.4,inf,inf,0.0,100,7.755545942566771,1.8252842886400114,7.89471419635529,-0.17224411359733313,1.7793217655534197,-0.05163507667056244,0.978565867702029,0.22978249820593052,0.9937164507936637,-30.046905414479742,9.797806248225923,-29.965303298833994,-37.720869359217886,9.63908440300885,-37.43829312650304,-0.17213760541441628,1.78862932773138,-0.06229848816265848,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.283987068661153,3.988293134599709,8.167718762830377,-29.517367331113388,8.653989599431217,-29.322555682500262,8.287784109923843,3.978562109109868,8.169751881770583
120_deg_s,120.0,30.0,0.0,160.0,19.2,0.0,0,1.0,100,-0.08173221837535982,1.8279040845922623,-0.0064685798969688485,-8.009522274539464,1.8101991033796048,-7.960695856377276,-0.012829474290495827,0.23852488583327863,-0.000801872674108473,-32.31553086022644,9.491437758850896,-32.93200038412718,-39.98949480496458,9.437264748138642,-40.50783773306589,-7.992377285624253,1.8195735550075944,-7.936573124905658,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.4467089077190221,3.7419211138207578,0.33770422540564027,-31.785992776860084,9.120037293627986,-32.30819557310814,0.46754442971400456,3.695957161671199,0.3037686865618553
120_deg_s,120.0,30.0,0.0,160.0,19.2,5.0,5,0.5623413251903491,100,1.9927840515567792,1.8695839613354548,2.14765046855724,-5.935006004607325,1.8448018992148614,-5.8245972887766655,0.24957504178443454,0.24092183858216315,0.2639567145874385,-32.671003309743526,10.609076930675899,-32.59463625126761,-40.344967254481666,10.552381555431712,-40.730576455373736,-5.9211586318886065,1.8532146996727992,-5.820001126473471,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.521225177651161,3.754464625913098,2.4435890254785546,-32.14146522637717,10.374562701864832,-31.85723373149945,2.5387630834496515,3.7181458122312976,2.4419987798745444
120_deg_s,120.0,30.0,0.0,160.0,19.2,10.0,10,0.31622776601683794,100,3.8049531542599433,1.9320947543583455,4.024846300395659,-4.122836901904161,1.9007119383429782,-4.015793767380689,0.47875848804102117,0.24689666699146537,0.4952650986796077,-32.469070001583646,10.823485383843112,-32.820472337181926,-40.14303394632179,10.754181799845451,-40.184756457614434,-4.111427590376648,1.9088858095716204,-4.00175792059312,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.333394280354325,3.7627213395658186,4.242995021992065,-31.939531918217295,10.554326337910064,-31.095341057514908,4.34849412496161,3.733310836015389,4.260974684327399
120_deg_s,120.0,30.0,0.0,160.0,19.2,20.0,20,0.1,100,6.179172254165004,2.059815112669304,6.527086933304519,-1.7486178019991,2.0190321768113257,-1.5539083485233873,0.7789430746247583,0.26114740849134965,0.802005485820855,-31.68376673531278,10.383442141797584,-32.59801672500443,-39.35773068005093,10.293674932300672,-40.432085533780864,-1.7398607723914008,2.0271039797094708,-1.5561817040876686,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.707613380259386,3.774676840542594,6.61697012318039,-31.154228651946426,10.072122310986932,-31.312867797535368,6.720060942946858,3.752556781804514,6.61919747073233
120_deg_s,120.0,30.0,0.0,160.0,19.2,inf,inf,0.0,100,7.722560037281908,2.1784313179914436,8.116212897042328,-0.2052300188821959,2.1310773189425305,0.016936036168405444,0.9740124501745119,0.2751211783046279,1.0023969206046366,-31.609864179168785,10.82365618770663,-32.330960011019684,-39.28382812390693,10.730446978843425,-39.84563874876685,-0.19792204546614212,2.1389733642997975,0.0227551834757711,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.25100116337629,3.787793435915376,8.198470373833604,-31.08032609580243,10.5823251717748,-31.24983823968121,8.261999669872116,3.769537423328417,8.240654416573916
120_deg_s,120.0,30.0,0.0,200.0,24.0,0.0,0,1.0,100,-0.10251549813750828,2.2437207627188536,0.18397385221860824,-8.030305554301613,2.1900781861705463,-7.908995844372468,-0.01699850599184109,0.2930229861095448,0.022219682241391776,-33.01480227809748,9.645395686980265,-32.58680536119932,-40.688766222835625,9.557498974600335,-40.40532642807895,-8.015108256159998,2.2053680981808017,-7.9038193370802095,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.42592562795687366,3.5559936034818187,0.46630503084834474,-32.48526419473112,9.553166475835889,-33.116139566483064,0.44481345917826,3.5065594546155685,0.4807891647027782
120_deg_s,120.0,30.0,0.0,200.0,24.0,5.0,5,0.5623413251903491,100,1.9692257203145043,2.284287189548781,2.181890663496933,-5.9585643358496,2.2238737436031824,-5.79157168530916,0.24498346094123236,0.2947975484330908,0.26739491186184605,-32.679065591967586,10.032647783165286,-32.05717033900144,-40.35302953670573,9.913500194377473,-39.6415939495288,-5.946261870693151,2.2374962560873053,-5.806547924482033,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,2.4976668464088863,3.5724687367079877,2.436567341193233,-32.14952750860123,9.830871407433156,-32.14242340475107,2.513659844645107,3.533211340430802,2.4864946762477635
120_deg_s,120.0,30.0,0.0,200.0,24.0,10.0,10,0.31622776601683794,100,3.7792258715511537,2.3447106897780374,4.018377310183638,-4.14856418461295,2.277780479072015,-3.9217185883925163,0.47380406029653893,0.29996403339957334,0.5000278731253148,-32.09742355957232,9.961592451535537,-31.823528742708717,-39.77138750431046,9.816262223606532,-39.269149647512776,-4.13846261952775,2.2907324042589083,-3.946487579865365,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,4.307666997645535,3.5864444354868734,4.1846917118534845,-31.567885476205962,9.628579871408489,-32.24010924806562,4.321459095810509,3.5547139614084546,4.219112107405761
120_deg_s,120.0,30.0,0.0,200.0,24.0,20.0,20,0.1,100,6.150534340073524,2.466870525402216,6.325660333325658,-1.77725571609058,2.390592403578357,-1.5208627758986233,0.7734711886183883,0.31269994244443955,0.805390618696731,-31.883443955682228,10.602613913809341,-31.367832087444768,-39.55740790042037,10.455798799285292,-38.47794595274989,-1.7695836750759786,2.403105577267335,-1.5144049662140424,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,6.678975466167906,3.609684731388396,6.498153203900331,-31.353905872315874,10.212709543594496,-31.642549463476854,6.690338040262279,3.5860745381697687,6.526350367810032
120_deg_s,120.0,30.0,0.0,200.0,24.0,inf,inf,0.0,100,7.6915901455587585,2.5789431647748486,7.910828185204926,-0.23619991060534537,2.496244054882726,0.10377625273109814,0.9681326895157925,0.32534073339672614,1.0135289255476834,-31.405754878596863,9.941463331065002,-30.927198233896604,-39.07971882333501,9.763009653198564,-38.25148601385603,-0.22986100263388876,2.508513567745661,0.12516903953398417,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,8.220031271653141,3.6327535935633612,8.052304262235438,-30.87621679523051,9.431734213296782,-31.081705168274077,8.23006071270437,3.6135044076222522,8.070101809074412
120_deg_s,120.0,45.0,0.0,0.0,0.0,0.0,0,1.0,100,0.003942511281610688,0.0765372459937615,0.003134734859349092,-5.3099799101974305,0.36274348320936034,-5.3804708479739904,0.00024056843781307868,0.01579490131905961,0.0005651140110433177,-0.000914828804550232,0.07841324307980445,-0.0004139577810224615,-5.2713978676827065,0.43847383763591735,-5.348188502360286,-5.312090419900267,0.4013362026303136,-5.373353450115111,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,0.5323836373759926,4.234708917715397,0.03105142790033605,0.5286232545618036,4.213080658471882,0.010569672868798757,0.5334936555332436,4.222872262185383,0.010516218648538966
120_deg_s,120.0,45.0,0.0,0.0,0.0,5.0,5,0.5623413251903491,100,1.4539294463182888,0.11842614169010851,1.4916742617897512,-3.8599929751607527,0.2762300081217592,-3.9252419584223763,0.27347923987906975,0.00731641654501433,0.27329320190496453,1.4540569645049373,0.13646940305076005,1.4932996575376167,-3.8164260743732186,0.34558655962439927,-3.882451147587356,-3.86116775385907,0.30075264379746136,-3.908294053733208,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,1.9823705724126706,4.232076741761376,1.5482540800596674,1.9835950478712912,4.217945883512138,1.5169997619175526,1.9844163215744404,4.2197224250834084,1.5181977578109893
120_deg_s,120.0,45.0,0.0,0.0,0.0,10.0,10,0.31622776601683794,100,2.707198693356599,0.1922469343564555,2.751244192109831,-2.6067237281224425,0.19634112847185733,-2.6518049165673445,0.5095297599885296,0.0034860600363393144,0.5089256719718771,2.7036545327662744,0.22497959891893332,2.748046441549689,-2.5668285061118814,0.2558482636990345,-2.628967022798996,-2.6073476734736563,0.21112313928889964,-2.639163885258795,0.0,0.0,0.0,0.0,0.0,0.0,0.5284411260943819,4.254426824583951,0.020625961166134354,3.2356398194509803,4.228252529816747,2.8646439346456614,3.2331926161326283,4.21000573616445,2.8342353480581046,3.2382364019598544,4.216120370621746,2.8388037005581586
